id,name,country,category,followers,engagement_rate,fit_score,commission_rate,cost,avg_views,avg_likes,gender_ratio,age_group
1114,KOL_1114,PH,home,2889,0.2114,0.6326,0.2872,76.6,915,193,0.66,18-24
1115,KOL_1115,PH,fmcg,2713,0.2509,0.3055,0.2835,73.16,729,182,0.19,25-34
1116,KOL_1116,SG,fmcg,8648,0.2252,0.6073,0.3094,1370.94,2873,646,0.43,25-34
1117,KOL_1117,VN,fmcg,41927,0.0652,0.5365,0.21,111.69,12401,808,0.76,35+
1118,KOL_1118,MY,fashion,7977,0.2895,0.5805,0.3012,1025.02,2302,666,0.89,35+
1119,KOL_1119,VN,home,308103,0.0986,0.3977,0.1989,285.51,78787,7768,0.97,25-34
1120,KOL_1120,MY,fashion,248333,0.085,0.4157,0.14,1218.96,67721,5756,0.3,18-24
1121,KOL_1121,SG,home,4331,0.1999,0.4079,0.2505,554.06,1164,232,0.34,25-34
1122,KOL_1122,PH,fashion,61648,0.1313,0.7679,0.2563,556.29,16196,2126,0.39,25-34
1123,KOL_1123,VN,fmcg,240013,0.055,0.4982,0.1797,202.4,77504,4262,0.07,25-34
1124,KOL_1124,ID,home,86864,0.0479,0.4247,0.2162,206.33,29931,1433,0.82,35+
1125,KOL_1125,ID,beauty,62190,0.1467,0.3967,0.2011,485.69,19114,2804,0.09,25-34
1126,KOL_1126,PH,beauty,65798,0.0534,0.7727,0.2061,295.64,19904,1062,0.18,25-34
1127,KOL_1127,MY,fmcg,23950,0.0797,0.7802,0.2604,573.63,6038,481,0.16,18-24
1128,KOL_1128,VN,fmcg,60330,0.0986,0.7577,0.2222,207.17,15529,1531,0.3,25-34
1129,KOL_1129,TH,fmcg,25198,0.1161,0.6152,0.2512,605.1,8491,985,0.97,18-24
1130,KOL_1130,ID,beauty,544665,0.0649,0.7723,0.1537,1019.57,182536,11846,0.59,18-24
1131,KOL_1131,TH,beauty,90546,0.1184,0.334,0.1922,966.81,30657,3629,0.46,18-24
1132,KOL_1132,MY,home,819730,0.0546,0.7725,0.1379,1323.59,251710,13743,0.42,25-34
1133,KOL_1133,VN,fmcg,1583,0.2098,0.3256,0.2749,39.7,416,87,0.53,18-24
1134,KOL_1134,PH,fashion,92958,0.1054,0.5418,0.2719,545.37,31817,3353,0.57,18-24
1135,KOL_1135,MY,fmcg,7107,0.1112,0.8067,0.3013,434.25,1857,206,0.34,35+
1136,KOL_1136,VN,beauty,65381,0.0761,0.8227,0.2637,485.38,19895,1514,0.97,18-24
1137,KOL_1137,VN,beauty,49741,0.109,0.8556,0.2174,425.98,16309,1777,0.22,25-34
1138,KOL_1138,ID,home,4042,0.1634,0.7232,0.2773,137.59,1218,199,0.21,25-34
1139,KOL_1139,TH,beauty,46014,0.0714,0.9831,0.2021,965.56,11652,831,0.71,18-24
1140,KOL_1140,PH,home,5715,0.2537,0.6225,0.3041,123.95,1916,486,0.93,18-24
1141,KOL_1141,VN,fmcg,6237,0.1664,0.6234,0.2711,95.76,1734,288,0.67,25-34
1142,KOL_1142,SG,home,96599,0.1525,0.742,0.1883,2317.06,32826,5005,0.37,25-34
1143,KOL_1143,ID,home,573432,0.0663,0.7374,0.1765,670.92,170581,11309,1.0,18-24
1144,KOL_1144,SG,fashion,397678,0.0688,0.4643,0.1578,3478.17,107513,7396,0.1,18-24
1145,KOL_1145,VN,fmcg,2812,0.1935,0.4114,0.305,63.37,883,170,0.75,25-34
1146,KOL_1146,VN,home,392427,0.0502,0.3739,0.1702,190.78,133005,6676,0.39,25-34
1147,KOL_1147,ID,fmcg,70806,0.0806,0.4099,0.2088,273.24,22064,1778,0.83,25-34
1148,KOL_1148,PH,fmcg,99568,0.1349,0.7572,0.1989,358.94,25367,3422,0.62,18-24
1149,KOL_1149,MY,home,75976,0.1544,0.8125,0.241,1214.51,20357,3143,0.57,25-34
1150,KOL_1150,PH,fashion,58535,0.0438,0.8529,0.265,341.15,15956,698,0.46,35+
1151,KOL_1151,ID,home,283723,0.0671,0.4398,0.1265,262.8,71942,4827,0.21,25-34
1152,KOL_1152,PH,beauty,99610,0.122,0.8577,0.2604,731.9,30330,3700,0.87,18-24
1153,KOL_1153,SG,fmcg,2144,0.0872,0.7738,0.3362,521.0,554,48,0.78,25-34
1154,KOL_1154,SG,beauty,663444,0.0417,0.753,0.1639,4548.04,173697,7243,0.29,25-34
1155,KOL_1155,SG,fmcg,860376,0.0804,0.8016,0.1629,4942.37,231354,18600,0.1,25-34
1156,KOL_1156,PH,home,707977,0.0731,0.4183,0.1342,267.9,208854,15267,0.8,18-24
1157,KOL_1157,PH,fashion,6407,0.1992,0.9294,0.3257,308.82,1952,388,0.3,25-34
1158,KOL_1158,ID,fashion,8378,0.2448,0.7161,0.3022,485.72,2121,519,0.22,25-34
1159,KOL_1159,TH,fmcg,48170,0.0785,0.6973,0.2513,732.73,14458,1134,0.15,35+
1160,KOL_1160,ID,home,5789,0.252,0.4595,0.2648,155.65,1459,367,0.26,35+
1161,KOL_1161,TH,fashion,77740,0.0877,0.4193,0.2387,1129.33,23539,2064,0.31,25-34
1162,KOL_1162,PH,fmcg,8950,0.2552,0.6374,0.2514,171.66,2304,587,0.34,25-34
1163,KOL_1163,VN,fashion,3459,0.1686,0.8525,0.2857,171.46,1100,185,0.57,35+
1164,KOL_1164,ID,fashion,980780,0.0901,0.8514,0.1564,1799.19,249499,22479,0.4,18-24
1165,KOL_1165,VN,beauty,3128260,0.0244,0.6743,0.147,959.45,811411,19798,0.45,35+
1166,KOL_1166,ID,fashion,5195,0.2348,0.9554,0.319,456.73,1766,414,0.18,35+
1167,KOL_1167,MY,fashion,5546,0.1073,0.8815,0.3023,643.52,1448,155,0.21,18-24
1168,KOL_1168,MY,home,86188,0.0814,0.9171,0.259,1072.42,22743,1851,0.2,18-24
1169,KOL_1169,PH,home,72394,0.0625,0.4505,0.2369,145.12,22864,1429,0.43,18-24
1170,KOL_1170,SG,fmcg,68017,0.114,0.864,0.2792,2944.39,19067,2173,0.75,35+
1171,KOL_1171,VN,home,3892,0.1649,0.4986,0.2764,64.57,1245,205,0.25,25-34
1172,KOL_1172,ID,fmcg,75937,0.0726,0.9841,0.1807,360.12,26303,1909,0.97,25-34
1173,KOL_1173,PH,home,33435,0.0462,0.5132,0.2438,93.14,10565,488,0.82,18-24
1174,KOL_1174,SG,fmcg,899909,0.0436,0.5138,0.1303,2383.55,264306,11523,0.93,18-24
1175,KOL_1175,ID,fashion,30263,0.0686,0.5774,0.241,349.94,8208,563,0.33,35+
1176,KOL_1176,ID,home,3740939,0.0543,0.8085,0.0972,894.3,1094418,59426,0.37,25-34
1177,KOL_1177,SG,fmcg,6798,0.2511,0.5156,0.3263,1247.23,1705,428,0.76,25-34
1178,KOL_1178,TH,beauty,7697,0.1864,0.9825,0.3319,1047.54,2132,397,0.21,35+
1179,KOL_1179,SG,fashion,7119,0.1025,0.5677,0.3297,1312.28,2412,247,0.5,25-34
1180,KOL_1180,SG,fmcg,4983,0.1409,0.959,0.3452,1154.1,1729,243,0.05,35+
1181,KOL_1181,MY,beauty,8979,0.1719,0.7103,0.2556,722.02,2595,446,0.28,25-34
1182,KOL_1182,TH,fmcg,47255,0.0465,0.8249,0.2624,634.32,13046,606,0.59,35+
1183,KOL_1183,VN,home,2441,0.178,0.6826,0.3057,68.75,819,145,0.29,18-24
1184,KOL_1184,TH,fmcg,2114,0.2905,0.8173,0.3247,413.06,583,169,0.18,25-34
1185,KOL_1185,TH,beauty,6934,0.1755,0.7928,0.264,689.35,2391,419,0.41,25-34
1186,KOL_1186,SG,home,936866,0.0336,0.9391,0.1216,2460.75,291521,9795,1.0,35+
1187,KOL_1187,VN,beauty,442958,0.0851,0.7024,0.1934,905.33,147787,12576,0.09,35+
1188,KOL_1188,SG,fmcg,657594,0.0412,0.896,0.181,3633.48,189419,7804,0.75,35+
1189,KOL_1189,ID,home,46289,0.1019,0.996,0.1873,291.46,14355,1462,0.45,35+
1190,KOL_1190,SG,fmcg,66675,0.1338,0.5057,0.1819,1574.09,18514,2477,0.32,18-24
1191,KOL_1191,VN,fashion,4651,0.2343,0.6727,0.327,238.29,1457,341,0.93,35+
1192,KOL_1192,MY,beauty,260018,0.0387,0.5159,0.1733,1065.31,66297,2565,0.78,35+
1193,KOL_1193,ID,fashion,2134,0.1563,0.4611,0.2803,145.79,642,100,0.99,18-24
1194,KOL_1194,PH,beauty,327789,0.0721,0.9143,0.2034,823.15,106530,7680,0.03,35+
1195,KOL_1195,ID,fmcg,318717,0.0557,0.5794,0.179,491.2,83764,4665,0.09,18-24
1196,KOL_1196,MY,fmcg,85799,0.1061,0.8296,0.2541,1260.48,27321,2898,0.75,25-34
1197,KOL_1197,TH,beauty,37568,0.1617,0.5519,0.2745,1336.14,9458,1529,0.01,25-34
1198,KOL_1198,PH,home,23115,0.0896,0.8856,0.2029,117.9,6124,548,0.65,25-34
1199,KOL_1199,TH,beauty,116620,0.0901,0.7532,0.1341,1002.85,33234,2994,0.18,18-24
1200,KOL_1200,SG,fashion,3551,0.1269,0.3273,0.3366,799.41,1226,155,0.29,35+
1201,KOL_1201,ID,fashion,30641,0.0777,0.663,0.2165,360.76,8108,629,0.79,18-24
1202,KOL_1202,SG,home,50116,0.0812,0.889,0.1828,1294.09,12740,1034,0.33,25-34
1203,KOL_1203,SG,fashion,3364,0.2443,0.5639,0.2658,1119.02,848,207,0.35,18-24
1204,KOL_1204,SG,fmcg,2086,0.1216,0.9884,0.2634,537.34,675,82,0.81,18-24
1205,KOL_1205,SG,home,8692,0.2595,0.526,0.3457,1401.52,2857,741,0.72,25-34
1206,KOL_1206,ID,fashion,84873,0.0564,0.3909,0.2459,446.09,22771,1284,0.72,25-34
1207,KOL_1207,TH,home,210340,0.0439,0.811,0.191,831.87,67728,2973,0.67,35+
1208,KOL_1208,VN,fashion,44960,0.1099,0.5954,0.2379,347.31,11520,1266,0.75,25-34
1209,KOL_1209,ID,fashion,35938,0.1262,0.7442,0.2197,535.33,9032,1139,0.57,25-34
1210,KOL_1210,PH,fashion,296869,0.081,0.704,0.1653,592.11,82828,6709,0.55,18-24
1211,KOL_1211,ID,home,95912,0.1404,0.5361,0.2141,412.98,31962,4487,0.77,25-34
1212,KOL_1212,TH,fmcg,97557,0.1448,0.484,0.2442,1146.53,33291,4820,0.13,18-24
1213,KOL_1213,TH,home,4481600,0.0271,0.507,0.0953,1190.17,1410487,38224,0.98,18-24
1214,KOL_1214,SG,fashion,3116965,0.0339,0.9199,0.0642,3914.38,895558,30359,0.78,18-24
1215,KOL_1215,SG,beauty,56391,0.106,0.694,0.26,3219.62,17068,1809,0.54,35+
1216,KOL_1216,VN,fashion,656658,0.0374,0.7763,0.2043,759.24,184094,6885,0.54,35+
1217,KOL_1217,TH,fmcg,36502,0.0804,0.9642,0.2701,815.83,10850,872,0.89,25-34
1218,KOL_1218,TH,fashion,5915,0.0926,0.689,0.3423,588.44,1547,143,0.06,25-34
1219,KOL_1219,ID,fmcg,8879,0.2855,0.8649,0.3286,416.3,2881,822,0.42,35+
1220,KOL_1220,PH,beauty,6741,0.13,0.4934,0.3226,184.67,2284,296,0.94,18-24
1221,KOL_1221,MY,home,3333,0.2528,0.3075,0.3024,251.27,1154,291,0.6,18-24
1222,KOL_1222,ID,beauty,49167,0.1321,0.727,0.268,739.37,15088,1993,0.88,18-24
1223,KOL_1223,VN,fmcg,5185,0.1213,0.7095,0.3258,95.58,1526,185,0.52,18-24
1224,KOL_1224,VN,fmcg,3530491,0.0861,0.4689,0.1337,701.02,1109365,95516,0.42,35+
1225,KOL_1225,VN,home,5590,0.2872,0.9333,0.292,147.61,1655,475,0.98,18-24
1226,KOL_1226,VN,home,8955,0.1483,0.7138,0.2604,104.7,3038,450,0.83,25-34
1227,KOL_1227,PH,beauty,84136,0.0818,0.9477,0.2402,534.04,22649,1852,0.58,18-24
1228,KOL_1228,PH,fmcg,2000821,0.0438,0.9327,0.1218,623.12,510655,22366,0.35,25-34
1229,KOL_1229,VN,fmcg,701196,0.0779,0.5791,0.1869,461.64,178659,13917,0.22,18-24
1230,KOL_1230,VN,fmcg,6389,0.1349,0.8613,0.3349,126.73,1856,250,0.36,35+
1231,KOL_1231,VN,home,5074,0.1685,0.5272,0.3269,90.63,1351,227,0.21,35+
1232,KOL_1232,PH,beauty,62601,0.1332,0.4204,0.2134,347.85,20699,2757,0.54,18-24
1233,KOL_1233,TH,fmcg,6010,0.1283,0.7476,0.3139,427.94,1894,243,0.2,35+
1234,KOL_1234,ID,home,54171,0.1439,0.8283,0.1816,331.29,15097,2172,0.58,35+
1235,KOL_1235,SG,beauty,83463,0.0739,0.4245,0.1999,1966.65,22348,1651,0.71,35+
1236,KOL_1236,ID,fmcg,44520,0.0533,0.5477,0.1904,185.71,13537,721,0.61,18-24
1237,KOL_1237,VN,home,4683,0.1625,0.6836,0.2526,75.24,1284,208,0.83,18-24
1238,KOL_1238,TH,fashion,4700,0.2056,0.4018,0.3465,604.14,1614,331,0.61,25-34
1239,KOL_1239,SG,fmcg,82250,0.136,0.4302,0.2427,2169.28,26905,3659,0.75,35+
1240,KOL_1240,ID,home,481650,0.0801,0.5592,0.174,580.2,125461,10049,0.96,18-24
1241,KOL_1241,SG,fmcg,5045,0.2652,0.3676,0.3035,867.24,1314,348,0.81,35+
1242,KOL_1242,ID,fmcg,6707,0.2541,0.6879,0.2769,256.51,1731,439,0.46,25-34
1243,KOL_1243,PH,beauty,67171,0.0541,0.3155,0.2696,251.3,20697,1119,0.87,18-24
1244,KOL_1244,VN,beauty,6806,0.1205,0.6988,0.3214,221.36,2203,265,0.43,18-24
1245,KOL_1245,TH,home,1902632,0.0563,0.788,0.0733,1071.82,608815,34276,0.95,18-24
1246,KOL_1246,MY,home,814418,0.0788,0.9796,0.1787,2312.86,212912,16777,0.61,35+
1247,KOL_1247,ID,fashion,31129,0.1115,0.7211,0.1829,383.75,9809,1093,0.73,25-34
1248,KOL_1248,PH,fmcg,7611,0.2437,0.5712,0.3196,186.15,2044,498,0.85,18-24
1249,KOL_1249,MY,fashion,6818,0.1327,0.4764,0.2761,532.78,1910,253,0.23,35+
1250,KOL_1250,SG,beauty,54527,0.0788,0.4804,0.2782,2430.15,14116,1112,0.68,18-24
1251,KOL_1251,SG,home,9669,0.0972,0.5144,0.3359,869.26,2593,252,0.19,35+
1252,KOL_1252,ID,home,80151,0.061,0.9105,0.2374,359.59,27340,1667,0.44,18-24
1253,KOL_1253,MY,home,68340,0.0373,0.6763,0.2735,586.18,17967,670,0.35,18-24
1254,KOL_1254,SG,home,31939,0.1389,0.7225,0.2738,1824.41,10682,1483,0.55,25-34
1255,KOL_1255,ID,fashion,222035,0.0668,0.4724,0.216,758.26,71590,4782,0.19,25-34
1256,KOL_1256,VN,beauty,1960,0.3,0.8676,0.3348,217.55,513,153,0.66,25-34
1257,KOL_1257,SG,fashion,690345,0.0709,0.5759,0.1483,4869.29,190343,13495,0.45,18-24
1258,KOL_1258,PH,beauty,7984,0.1742,0.6433,0.2822,232.39,2491,433,0.61,25-34
1259,KOL_1259,MY,fashion,47643,0.1322,0.6693,0.2747,1657.69,14425,1906,0.89,35+
1260,KOL_1260,MY,beauty,669154,0.0398,0.3336,0.2167,1742.53,217738,8665,0.19,35+
1261,KOL_1261,TH,beauty,8107,0.2495,0.4248,0.3411,840.54,2128,530,0.46,18-24
1262,KOL_1262,SG,beauty,847017,0.0558,0.6467,0.1245,4184.75,261757,14606,0.21,35+
1263,KOL_1263,TH,fashion,5758,0.0931,0.8695,0.3487,666.19,1673,155,0.37,25-34
1264,KOL_1264,PH,home,3321,0.2278,0.4807,0.2705,69.99,969,220,0.41,18-24
1265,KOL_1265,PH,home,64216,0.0899,0.4326,0.24,162.74,21186,1904,0.69,18-24
1266,KOL_1266,MY,beauty,68868,0.0573,0.3494,0.1959,620.56,23698,1357,0.49,18-24
1267,KOL_1267,VN,fmcg,31937,0.1333,0.7766,0.2085,166.5,9158,1220,0.28,35+
1268,KOL_1268,MY,fmcg,2956,0.1997,0.4415,0.2701,248.9,1004,200,1.0,25-34
1269,KOL_1269,VN,beauty,24602,0.0717,0.4291,0.2042,161.63,7669,549,0.44,18-24
1270,KOL_1270,ID,home,15380,0.113,0.9822,0.1844,172.96,3874,437,0.95,25-34
1271,KOL_1271,VN,beauty,362986,0.0903,0.4405,0.1591,549.96,100779,9100,0.95,35+
1272,KOL_1272,MY,fmcg,4014,0.2143,0.8048,0.2569,385.84,1129,241,0.6,25-34
1273,KOL_1273,MY,fmcg,28790,0.0947,0.378,0.2318,424.74,7269,688,0.62,18-24
1274,KOL_1274,ID,beauty,52160,0.0721,0.3727,0.2181,327.8,17649,1272,0.06,25-34
1275,KOL_1275,SG,beauty,225454,0.0971,0.3246,0.122,1977.36,71975,6988,0.94,35+
1276,KOL_1276,SG,home,7336,0.2041,0.778,0.2845,1142.88,2485,507,0.45,18-24
1277,KOL_1277,PH,home,57203,0.0605,0.8117,0.2682,192.87,17315,1047,0.74,25-34
1278,KOL_1278,ID,fmcg,250978,0.0321,0.9159,0.1325,307.95,83274,2673,0.35,25-34
1279,KOL_1279,PH,home,64752,0.0894,0.9667,0.2138,217.0,21638,1934,0.4,35+
1280,KOL_1280,VN,home,42244,0.0579,0.4362,0.27,115.18,13905,805,0.37,25-34
1281,KOL_1281,SG,fmcg,3315,0.1965,0.6166,0.2551,658.71,940,184,0.34,18-24
1282,KOL_1282,ID,fmcg,77829,0.0991,0.3167,0.2367,316.52,20868,2068,0.27,35+
1283,KOL_1283,ID,fmcg,30428,0.113,0.8606,0.2116,311.43,8613,973,0.87,18-24
1284,KOL_1284,VN,beauty,610327,0.0589,0.7286,0.1876,873.47,204156,12024,0.07,18-24
1285,KOL_1285,TH,fashion,1864,0.1458,0.9521,0.3244,461.76,520,75,0.31,18-24
1286,KOL_1286,VN,fashion,6169,0.238,0.6326,0.279,228.85,1645,391,0.8,18-24
1287,KOL_1287,PH,fashion,259402,0.0367,0.9372,0.1762,458.18,85450,3136,0.47,25-34
1288,KOL_1288,PH,beauty,42688,0.1546,0.4027,0.2556,362.73,11782,1821,0.88,25-34
1289,KOL_1289,TH,fmcg,3792,0.26,0.9914,0.3085,547.66,1041,270,0.45,18-24
1290,KOL_1290,MY,home,4970346,0.0575,0.5378,0.0569,1151.53,1313335,75516,0.62,35+
1291,KOL_1291,ID,home,3449,0.1381,0.9723,0.2792,136.41,904,124,0.35,25-34
1292,KOL_1292,SG,home,7844,0.2863,0.4769,0.3482,1341.21,1985,568,0.49,18-24
1293,KOL_1293,TH,beauty,4912,0.223,0.9973,0.2773,770.48,1616,360,0.66,35+
1294,KOL_1294,VN,beauty,1514,0.1442,0.7369,0.2803,102.28,430,62,0.9,25-34
1295,KOL_1295,PH,fmcg,5428,0.2276,0.8622,0.3207,187.3,1492,339,0.94,35+
1296,KOL_1296,VN,beauty,4160,0.1839,0.9394,0.3305,254.88,1203,221,0.86,18-24
1297,KOL_1297,TH,beauty,3105,0.2304,0.3521,0.2654,354.09,897,206,0.78,18-24
1298,KOL_1298,MY,fashion,1220,0.2355,0.9362,0.3083,469.97,416,97,0.97,35+
1299,KOL_1299,ID,fashion,924319,0.0791,0.3393,0.2118,1399.13,241717,19119,0.19,35+
1300,KOL_1300,VN,beauty,1016111,0.0485,0.4472,0.0887,378.81,336007,16296,0.53,25-34
1301,KOL_1301,TH,beauty,842641,0.1023,0.4302,0.1643,2659.93,277190,28356,0.01,18-24
1302,KOL_1302,VN,beauty,2104200,0.029,0.9809,0.1203,846.73,545915,15831,0.19,25-34
1303,KOL_1303,SG,fmcg,338778,0.043,0.7146,0.1707,2243.96,103399,4446,0.22,25-34
1304,KOL_1304,VN,home,871169,0.0399,0.9234,0.1481,346.51,238929,9533,0.06,18-24
1305,KOL_1305,VN,fmcg,17917,0.1185,0.356,0.1812,69.18,6004,711,0.67,25-34
1306,KOL_1306,SG,home,57379,0.1205,0.9715,0.2527,2437.65,16958,2043,0.45,35+
1307,KOL_1307,VN,fashion,488439,0.0701,0.5194,0.1428,512.57,133287,9343,0.04,25-34
1308,KOL_1308,PH,fmcg,70508,0.0824,0.9616,0.2669,356.99,21431,1765,0.45,18-24
1309,KOL_1309,TH,fmcg,60536,0.0739,0.3976,0.279,668.13,20312,1501,0.15,25-34
1310,KOL_1310,MY,fmcg,3830,0.1476,0.4519,0.2972,271.14,1096,161,0.34,18-24
1311,KOL_1311,ID,fashion,30750,0.0834,0.6845,0.2287,401.88,10652,888,0.5,25-34
1312,KOL_1312,MY,beauty,267585,0.0673,0.5474,0.2153,1823.65,90030,6059,0.48,25-34
1313,KOL_1313,MY,home,9499,0.3,0.5914,0.3132,663.72,2721,816,0.63,35+
1314,KOL_1314,VN,home,90167,0.0475,0.4973,0.2607,157.13,24641,1170,0.37,25-34
1315,KOL_1315,VN,fashion,8324,0.1607,0.9612,0.341,329.11,2401,385,0.63,25-34
1316,KOL_1316,ID,home,681956,0.0586,0.7888,0.1982,798.91,200494,11748,0.71,35+
1317,KOL_1317,SG,beauty,5081,0.1959,0.3136,0.2884,979.6,1345,263,0.62,18-24
1318,KOL_1318,TH,beauty,70645,0.1188,0.9708,0.2249,1706.54,24029,2854,0.19,25-34
1319,KOL_1319,VN,beauty,57681,0.1156,0.4726,0.2127,343.51,19504,2254,0.48,18-24
1320,KOL_1320,ID,fashion,435582,0.0604,0.9182,0.2158,1406.75,148058,8942,0.61,25-34
1321,KOL_1321,PH,fmcg,35551,0.0977,0.4738,0.2501,181.55,12380,1209,0.01,25-34
1322,KOL_1322,MY,home,5851,0.1098,0.8337,0.2965,354.2,1614,177,0.45,25-34
1323,KOL_1323,PH,home,87836,0.0839,0.9558,0.1998,227.53,29386,2465,0.28,35+
1324,KOL_1324,TH,fashion,1277,0.1385,0.6868,0.2815,274.54,412,57,0.38,18-24
1325,KOL_1325,MY,home,94715,0.0683,0.7292,0.2124,753.0,32993,2253,0.04,35+
1326,KOL_1326,MY,fashion,3160,0.2249,0.3979,0.344,537.69,910,204,0.09,25-34
1327,KOL_1327,PH,beauty,2418338,0.0237,0.3487,0.1025,398.92,772833,18316,0.79,35+
1328,KOL_1328,TH,fashion,2465,0.2588,0.3807,0.2739,377.7,781,202,0.68,18-24
1329,KOL_1329,ID,fashion,4694,0.1689,0.831,0.3001,323.05,1339,226,0.39,35+
1330,KOL_1330,VN,fmcg,12523,0.0901,0.3165,0.235,61.67,3212,289,0.2,18-24
1331,KOL_1331,TH,fashion,9052,0.1076,0.7071,0.2897,672.76,2418,260,0.54,35+
1332,KOL_1332,ID,home,46885,0.0666,0.5719,0.2134,204.73,14400,959,0.9,25-34
1333,KOL_1333,VN,fmcg,5675,0.1872,0.9774,0.2705,121.05,1534,287,0.04,18-24
1334,KOL_1334,VN,fashion,36946,0.0633,0.8231,0.2687,317.31,12585,796,0.3,25-34
1335,KOL_1335,SG,beauty,4765,0.238,0.4766,0.281,1256.05,1301,309,0.83,25-34
1336,KOL_1336,ID,fmcg,7366,0.2409,0.5735,0.298,257.22,2452,590,0.29,35+
1337,KOL_1337,MY,beauty,360591,0.0313,0.3002,0.2057,1021.49,108120,3384,0.93,25-34
1338,KOL_1338,VN,fashion,84463,0.1281,0.5576,0.2771,579.32,27223,3487,0.08,25-34
1339,KOL_1339,TH,fmcg,48989,0.1397,0.5114,0.273,917.08,13923,1945,0.12,35+
1340,KOL_1340,ID,beauty,99368,0.1417,0.9524,0.1913,889.41,28689,4065,0.46,35+
1341,KOL_1341,VN,fashion,45800,0.0739,0.6358,0.2015,251.59,14706,1086,0.68,18-24
1342,KOL_1342,SG,beauty,8085,0.2591,0.981,0.3157,2751.56,2809,727,0.88,35+
1343,KOL_1343,ID,fashion,8850,0.1307,0.7699,0.319,399.24,3042,397,0.0,35+
1344,KOL_1344,VN,beauty,8132,0.2247,0.8544,0.2787,316.8,2123,477,0.6,25-34
1345,KOL_1345,SG,fashion,671045,0.0434,0.5599,0.1521,3798.26,213215,9253,0.41,35+
1346,KOL_1346,VN,fmcg,71274,0.1601,0.4033,0.2476,233.29,21159,3387,0.36,25-34
1347,KOL_1347,PH,fmcg,5148,0.2631,0.5511,0.3254,159.08,1455,382,0.89,25-34
1348,KOL_1348,VN,fashion,91928,0.0533,0.7429,0.2651,430.49,25267,1346,0.98,18-24
1349,KOL_1349,SG,beauty,515604,0.0349,0.3783,0.172,2728.44,166614,5814,0.0,35+
1350,KOL_1350,PH,beauty,31587,0.1281,0.8514,0.2125,343.37,9426,1207,0.55,25-34
1351,KOL_1351,MY,fashion,61485,0.0612,0.5856,0.244,1064.57,19087,1168,0.16,35+
1352,KOL_1352,MY,fmcg,297480,0.0896,0.9785,0.1344,1238.95,76736,6875,0.69,25-34
1353,KOL_1353,ID,beauty,7653,0.1466,0.7468,0.2516,292.38,2215,324,0.12,18-24
1354,KOL_1354,PH,home,813537,0.0324,0.9657,0.1862,403.08,204770,6634,0.7,25-34
1355,KOL_1355,PH,beauty,7142,0.1387,0.7128,0.3179,232.55,1817,252,0.5,25-34
1356,KOL_1356,MY,fmcg,8759,0.2627,0.6773,0.3189,718.62,2825,742,0.88,35+
1357,KOL_1357,MY,fmcg,13581,0.0932,0.8313,0.2052,379.95,3583,333,0.08,35+
1358,KOL_1358,ID,fmcg,761965,0.0933,0.8243,0.1234,808.26,231098,21561,0.55,35+
1359,KOL_1359,SG,beauty,327075,0.0641,0.7787,0.2136,5247.12,96332,6174,0.07,18-24
1360,KOL_1360,MY,home,84062,0.0932,0.7576,0.2386,948.86,29061,2708,0.17,25-34
1361,KOL_1361,VN,fashion,3666,0.1112,0.5987,0.3469,145.87,955,106,0.2,25-34
1362,KOL_1362,PH,beauty,7345,0.2786,0.9338,0.2802,337.2,2064,575,0.34,35+
1363,KOL_1363,MY,beauty,74664,0.0641,0.7905,0.1964,1030.65,19747,1265,0.74,35+
1364,KOL_1364,VN,home,67422,0.1029,0.601,0.2435,205.34,17726,1824,0.42,18-24
1365,KOL_1365,VN,home,7918,0.0993,0.9144,0.2975,104.18,2499,248,0.92,18-24
1366,KOL_1366,VN,home,3654,0.1063,0.4376,0.3057,52.05,1158,123,0.07,35+
1367,KOL_1367,TH,fashion,7770,0.1062,0.4417,0.3247,548.55,2343,248,0.01,18-24
1368,KOL_1368,MY,home,11594,0.055,0.7099,0.268,294.33,3179,174,0.32,18-24
1369,KOL_1369,ID,beauty,940146,0.0472,0.6348,0.1372,924.49,307523,14515,0.63,35+
1370,KOL_1370,MY,fmcg,174364,0.0357,0.6569,0.1713,625.27,45969,1641,0.57,18-24
1371,KOL_1371,TH,fmcg,64199,0.1269,0.4577,0.186,644.94,19587,2485,0.04,25-34
1372,KOL_1372,PH,fashion,129010,0.0464,0.5616,0.1949,311.1,34339,1593,0.48,35+
1373,KOL_1373,SG,home,777424,0.0947,0.4689,0.1697,3711.22,204193,19337,0.43,18-24
1374,KOL_1374,VN,beauty,83621,0.0551,0.4019,0.217,268.64,27348,1506,0.28,35+
1375,KOL_1375,TH,fmcg,458071,0.0518,0.529,0.1711,1088.41,139821,7242,0.76,35+
1376,KOL_1376,SG,fashion,83424,0.146,0.7627,0.2269,4276.8,22346,3262,0.69,25-34
1377,KOL_1377,TH,home,90788,0.1013,0.4877,0.2394,806.96,26429,2677,0.31,25-34
1378,KOL_1378,TH,fmcg,693510,0.0495,0.4343,0.1479,1025.39,228932,11332,0.67,18-24
1379,KOL_1379,VN,home,925118,0.043,0.5065,0.1913,354.63,303750,13061,0.32,25-34
1380,KOL_1380,ID,fashion,32729,0.0564,0.504,0.2398,306.77,10776,607,0.83,18-24
1381,KOL_1381,TH,fmcg,948904,0.0598,0.639,0.1737,1878.13,256407,15333,0.25,18-24
